code,x,y,t,z,tmp,uwind,vwind,wind,hum,prec
418,127.1374,35.3744,10,19,1.008732766,0.790698793,-1.751331581,1.165694948,62.89577609,0.031714597
418,127.1374,35.3744,11,17,1.552485108,1.132450578,-2.39737211,1.389688412,61.29662998,0.02965888
418,127.1374,35.3744,12,9,1.488945752,1.003186881,-2.003853791,1.294183454,67.69865348,0.046798639
418,127.1374,35.3744,13,10,1.140931802,0.929516295,-2.028478007,1.328915598,71.47678977,0.033182267
418,127.1374,35.3744,14,14,0.940336893,1.156462246,-1.648802033,1.301070141,71.47169515,0.025239153
418,127.1374,35.3744,15,25,1.14972184,1.785096825,-1.822554693,1.369230559,66.33277542,0.01634014
418,127.1374,35.3744,16,30,1.069327171,1.569898513,-1.668120038,1.306467784,63.26283233,0.005571119
418,127.1374,35.3744,17,28,0.669727335,1.948911314,-1.503561561,1.223645352,64.19238681,0.005063771
418,127.1374,35.3744,18,27,0.289822328,1.219047647,-1.725827553,0.956246946,66.0629499,0.003415491
418,127.1374,35.3744,19,27,0.048518091,0.863105294,-1.27195457,0.682218292,66.31521082,0.003504425
418,127.1374,35.3744,20,32,-0.018410451,0.696736638,-1.374554671,0.635803516,67.24023589,0.004696839
418,127.1374,35.3744,21,32,-0.282657589,0.982029175,-0.81153871,0.532934769,67.54131972,0.00490766
418,127.1374,35.3744,22,34,-0.64200516,0.683518532,-0.950924909,0.325110733,68.61304182,0.004990395
418,127.1374,35.3744,23,36,-0.802682279,0.8845016,-0.938023771,0.328190565,68.73291534,0.005079004
418,127.1374,35.3744,24,34,-0.966593688,0.943073541,-0.392699273,0.436356547,68.81363923,0.005655148
419,127.5212,35.6474,1,14,-1.751226472,-0.231177879,-0.469676831,0.210061794,85.86751095,0.048329311
419,127.5212,35.6474,2,14,-1.492359704,0.209145824,-0.30282396,0.143056143,88.30920301,0.035109506
419,127.5212,35.6474,3,16,-1.168075136,0.224740913,-0.848716042,0.337729231,83.46618682,0.01846281
419,127.5212,35.6474,4,26,-1.705176825,0.204502187,-0.40720441,0.239549188,83.33670328,0.015364415
419,127.5212,35.6474,5,26,-1.756639446,-0.192357021,-0.956728638,0.535685189,84.88889299,0.031525902
419,127.5212,35.6474,6,22,-1.563577895,0.664245282,-2.289619918,0.855508024,77.21072668,0.033103491
419,127.5212,35.6474,7,17,-1.685211064,0.188100929,-2.326357523,0.982517556,71.18921904,0.035502518
419,127.5212,35.6474,8,22,-1.904735317,0.354112738,-2.117540761,0.991852677,69.31177248,0.034360444
419,127.5212,35.6474,9,22,-1.372884133,0.253170086,-1.972945681,1.112608069,67.49053434,0.025363446
419,127.5212,35.6474,10,22,-0.822307007,0.58370241,-2.115882656,1.236438784,64.97936386,0.035201679
419,127.5212,35.6474,11,19,-0.679399583,0.184956713,-2.317794567,1.288831378,68.95640795,0.030848573
419,127.5212,35.6474,12,15,-0.766815681,0.277405054,-1.936435239,1.214465218,76.00124631,0.048253008
419,127.5212,35.6474,13,16,-0.79303982,0.738405058,-1.915471258,1.244542523,77.25502336,0.035195466
419,127.5212,35.6474,14,18,-0.58953168,1.010098777,-2.863085779,1.405154776,71.48098957,0.028432695
419,127.5212,35.6474,15,33,-0.450295379,1.205434529,-2.707451196,1.342824185,68.11703949,0.016860753
419,127.5212,35.6474,16,36,-0.446770774,0.789406892,-2.319873678,1.248134751,67.08191215,0.006472567
419,127.5212,35.6474,17,36,-0.722024385,1.024866175,-1.664146238,1.025378383,66.38932771,0.004734697
419,127.5212,35.6474,18,40,-1.185100058,0.89570471,-1.516211851,0.85370231,66.95403883,0.003682316
419,127.5212,35.6474,19,39,-1.503497925,0.79435492,-1.550344707,0.700830442,67.42875678,0.00339341
419,127.5212,35.6474,20,43,-2.002443866,0.438004554,-1.063555955,0.479288912,70.06143824,0.005295848
419,127.5212,35.6474,21,40,-2.540815892,0.62971825,-1.247322936,0.309836524,71.66819232,0.005293287
419,127.5212,35.6474,22,39,-3.108291934,0.673928023,-1.126305959,0.221171585,73.02992159,0.004974261
419,127.5212,35.6474,23,40,-3.661551805,0.545316442,-1.059426915,0.078826468,75.54453775,0.004704643
419,127.5212,35.6474,24,40,-3.741811404,0.520132794,-0.454622187,0.210592767,76.4111757,0.005382109
420,126.6979,36.0762,1,15,0.571492826,1.439397029,-1.147124495,0.566811409,86.08851515,0.060630841
420,126.6979,36.0762,2,12,0.006155703,1.587148125,-1.594017567,0.339466054,83.6663929,0.03648055
420,126.6979,36.0762,3,13,0.046388203,1.25294012,-2.683568378,0.447308035,82.39974816,0.02007661
420,126.6979,36.0762,4,16,-0.054564472,0.973561337,-3.057767361,0.591141948,76.94122505,0.022355259
420,126.6979,36.0762,5,12,0.127257735,0.774314135,-4.007729972,0.988526527,67.29754592,0.048278299
420,126.6979,36.0762,6,14,0.648555534,0.583928423,-4.562489509,1.166269813,62.50512476,0.043451282
420,126.6979,36.0762,7,18,1.108785761,0.552549503,-5.421013317,1.391153262,58.43660254,0.045915286
420,126.6979,36.0762,8,12,0.800575051,1.113828537,-5.078378078,1.284970918,63.96067362,0.042075457
420,126.6979,36.0762,9,17,0.462744559,1.25331178,-3.817079476,1.287629894,75.86865101,0.037162702
420,126.6979,36.0762,10,17,0.67816314,1.098377419,-4.549963689,1.353656334,79.86851963,0.046703782
420,126.6979,36.0762,11,24,0.798432073,1.617111003,-3.735692133,1.338294158,81.43727118,0.044178964
420,126.6979,36.0762,12,33,1.691121332,2.134611979,-4.556220344,1.470769686,73.69928059,0.059688596
420,126.6979,36.0762,13,36,1.840401385,2.106473888,-4.51982431,1.501352666,70.63875135,0.04054494
420,126.6979,36.0762,14,40,1.894381671,2.206780109,-4.174632622,1.428304656,70.92960718,0.029091124
420,126.6979,36.0762,15,38,2.105947316,2.489671485,-3.712882428,1.442171093,68.1191083,0.016028171
420,126.6979,36.0762,16,40,2.246033801,2.311412164,-3.03897987,1.330223367,66.69974375,0.006408597
420,126.6979,36.0762,17,41,1.715345183,2.206913176,-2.075057876,1.246814082,65.93387288,0.005463017
420,126.6979,36.0762,18,43,1.202324082,1.979324179,-1.722430713,1.083246299,67.19083039,0.004039957
420,126.6979,36.0762,19,38,0.870299506,1.967883646,-0.944389895,0.784613018,68.03339563,0.004834057
420,126.6979,36.0762,20,36,0.671953062,1.913287599,-0.970624627,0.701343542,67.45548528,0.005963603
420,126.6979,36.0762,21,37,0.516402733,1.731671539,-0.541812224,0.599529982,68.76535715,0.006842873
420,126.6979,36.0762,22,37,0.448317362,1.538881373,-0.846460043,0.412727862,68.89031977,0.007609735
420,126.6979,36.0762,23,37,0.435313307,1.406989308,-1.124133194,0.310301315,69.65615963,0.008425389
420,126.6979,36.0762,24,35,0.418887816,1.580455078,-0.986626505,0.338771626,69.11488835,0.009363339
421,126.5493,36.1529,1,23,1.339760173,2.490264893,-2.276843349,0.839732682,80.35400753,0.061057888
421,126.5493,36.1529,2,16,0.922585982,2.621605944,-2.944295143,0.714230583,77.88812912,0.036417148
421,126.5493,36.1529,3,16,1.033459388,2.059603788,-4.961993616,0.844178624,74.63745238,0.020436035
421,126.5493,36.1529,4,13,1.006374444,1.46818691,-5.179511963,0.930891977,67.7223443,0.023746236
421,126.5493,36.1529,5,15,1.136666293,1.362973225,-6.32584792,1.304894402,59.40736365,0.050982656
421,126.5493,36.1529,6,16,1.402108476,1.246744391,-6.846632581,1.425108245,58.00117662,0.044836807
421,126.5493,36.1529,7,17,1.403447228,1.016019564,-7.24963412,1.568183886,58.1391969,0.047216597
421,126.5493,36.1529,8,13,0.950775713,1.977207426,-6.60005324,1.450676345,65.84621124,0.043021754
421,126.5493,36.1529,9,17,0.352962793,2.175027269,-4.742443057,1.41979512,80.0253727,0.038556598
421,126.5493,36.1529,10,16,0.812585133,2.110170661,-5.81237653,1.50816277,79.30745177,0.046049278
421,126.5493,36.1529,11,26,0.945883033,2.876488164,-4.999643127,1.500204622,78.36046529,0.044796599
421,126.5493,36.1529,12,32,1.770489218,3.077544564,-5.542966149,1.593145194,71.79745955,0.059959621
421,126.5493,36.1529,13,31,1.608346029,3.006460929,-5.13660456,1.605131228,72.8853405,0.040271418
421,126.5493,36.1529,14,40,1.721641705,3.062948482,-5.167601194,1.544768517,72.68178743,0.028812328
421,126.5493,36.1529,15,40,1.949025781,3.495873641,-4.211289299,1.551873255,70.44624262,0.015592926
421,126.5493,36.1529,16,41,2.138640624,3.255664588,-3.104880985,1.434326859,68.28989939,0.006406358
421,126.5493,36.1529,17,38,1.711021391,3.284781925,-2.560474536,1.409099161,67.31156598,0.005507024
421,126.5493,36.1529,18,37,1.33294679,2.904941114,-2.071298976,1.259899226,67.96555202,0.004293898
421,126.5493,36.1529,19,30,1.105301765,2.839799154,-1.263794859,1.015400449,68.11494017,0.005224873
421,126.5493,36.1529,20,34,0.960271759,2.815784725,-1.14943414,0.971494288,67.62060159,0.006301993
421,126.5493,36.1529,21,34,0.875733323,2.479504739,-0.764911425,0.85527421,68.06095962,0.007296353
421,126.5493,36.1529,22,31,0.786048949,2.324757669,-1.332661538,0.73046603,67.70764397,0.00820118
421,126.5493,36.1529,23,33,0.7633461,2.187755517,-2.035249662,0.670881097,68.6147451,0.009153371
421,126.5493,36.1529,24,27,0.72421987,2.356989322,-1.861663761,0.668357871,67.48040491,0.010144476
422,126.6941,36.0091,1,13,0.694067087,1.379259339,-1.02352265,0.560965114,86.4940971,0.061129171
422,126.6941,36.0091,2,20,0.12393674,1.533677565,-1.480794746,0.359824424,83.83469418,0.036506889
422,126.6941,36.0091,3,24,0.197658534,1.246746144,-2.443999354,0.4533871,82.81602105,0.019788917
422,126.6941,36.0091,4,12,0.176254965,1.050882578,-3.037798491,0.618295494,77.13985139,0.021450858
422,126.6941,36.0091,5,12,0.404510511,0.82933079,-4.155259827,1.014596085,66.04839716,0.046149887
422,126.6941,36.0091,6,15,0.808878585,0.581082253,-4.693872353,1.174766183,60.86005781,0.041972076
422,126.6941,36.0091,7,20,1.253569903,0.650645481,-5.559321052,1.400732421,56.9626326,0.044373513
422,126.6941,36.0091,8,12,0.973144785,1.086738615,-5.358649676,1.3279335,61.85393731,0.040567118
422,126.6941,36.0091,9,16,0.705604785,1.163477923,-4.1480327,1.320648231,72.67947186,0.035808383
422,126.6941,36.0091,10,17,0.835367615,1.00327532,-4.732227557,1.388659957,78.3806201,0.045280258
422,126.6941,36.0091,11,24,0.842240958,1.600535047,-4.007356009,1.373117736,81.41776265,0.043166615
422,126.6941,36.0091,12,32,1.771512342,2.145385604,-4.720612681,1.485580772,73.80432397,0.059185208
422,126.6941,36.0091,13,38,1.949636187,2.168573212,-4.711065158,1.525196631,70.06804689,0.040003916
422,126.6941,36.0091,14,36,2.046622507,2.256804938,-4.313391241,1.451244747,69.73213612,0.028731833
422,126.6941,36.0091,15,39,2.244837667,2.566310638,-3.960127699,1.475676509,66.64865696,0.016035949
422,126.6941,36.0091,16,35,2.368392786,2.304481066,-3.294831162,1.360762029,65.78529027,0.00631108
422,126.6941,36.0091,17,39,1.821218747,2.226980689,-2.332643548,1.272683834,65.61401963,0.005480376
422,126.6941,36.0091,18,37,1.31484065,1.990243175,-1.767542502,1.104137034,67.06230527,0.003953264
422,126.6941,36.0091,19,41,1.048619313,1.976003431,-0.981657784,0.806676632,67.39096872,0.004711916
422,126.6941,36.0091,20,40,0.851561727,1.919027128,-1.082707544,0.725989094,66.61261179,0.0057853
422,126.6941,36.0091,21,39,0.679132221,1.77016534,-0.597032437,0.622967968,68.01240758,0.006621877
422,126.6941,36.0091,22,37,0.607488891,1.523940807,-0.887641616,0.434192227,68.08355421,0.007355629
422,126.6941,36.0091,23,35,0.59349411,1.399133223,-1.09419219,0.302650718,68.73257867,0.008133611
422,126.6941,36.0091,24,38,0.568642182,1.572060916,-0.912145267,0.346832071,68.41054365,0.009027211
423,129.0564,36.4293,1,23,-4.480058179,0.042919512,-0.470917583,-0.045987874,55.94675029,0.019145862
423,129.0564,36.4293,2,24,-3.616214368,-0.194571413,-0.666145683,0.116530907,55.93769138,0.019523734
423,129.0564,36.4293,3,20,-3.259449759,-0.32657831,-0.556258937,0.037091421,57.29717673,0.010186067
423,129.0564,36.4293,4,17,-2.372031978,-0.193176069,-0.628751293,0.370960661,62.22784721,0.017497299
423,129.0564,36.4293,5,20,-1.574646351,-0.072929703,-0.439976906,0.544708257,67.65960753,0.030776559
423,129.0564,36.4293,6,23,-1.538019504,-0.303564222,-1.093286519,0.615475833,67.41384231,0.028216993
423,129.0564,36.4293,7,26,-1.401243648,-0.889899714,-1.454607314,0.841237692,65.79576341,0.035712848
423,129.0564,36.4293,8,25,-1.150785486,-0.006077967,-1.516155587,0.983200862,60.49736477,0.036997977
423,129.0564,36.4293,9,20,-0.614088228,-0.247895598,-2.018443636,1.139962126,54.82285306,0.023600262
423,129.0564,36.4293,10,15,-0.034217798,0.006163027,-2.474197602,1.351683172,52.56935598,0.026558342
423,129.0564,36.4293,11,17,0.235592245,-0.218833497,-2.725042039,1.437663805,53.7768236,0.017777336
423,129.0564,36.4293,12,14,0.406152833,-0.439858848,-2.683009939,1.484016262,52.45285859,0.025977404
423,129.0564,36.4293,13,17,0.360382484,-0.087959109,-3.096499735,1.473933173,56.32860287,0.029329672
423,129.0564,36.4293,14,14,0.70689026,0.580207014,-2.826182051,1.527527926,51.63921131,0.019320873
423,129.0564,36.4293,15,29,0.797976902,0.800128778,-2.41385707,1.530077184,47.56060145,0.011307307
423,129.0564,36.4293,16,32,0.707459663,0.994031551,-2.480379932,1.460890302,44.21329452,0.005516076
423,129.0564,36.4293,17,32,0.010220937,0.591752543,-2.655137015,1.319816615,47.01578793,0.004470692
423,129.0564,36.4293,18,39,-0.8342591,0.936837896,-1.834103434,1.182674559,52.00398827,0.012106332
423,129.0564,36.4293,19,42,-1.56753759,0.704342042,-1.870480459,0.970267474,55.57154324,0.00680499
423,129.0564,36.4293,20,41,-2.156334864,-0.052308609,-1.051298211,0.784405243,59.14670194,0.017455437
423,129.0564,36.4293,21,42,-2.683779034,0.107980014,-0.976686345,0.698742474,62.05290592,0.014441723
423,129.0564,36.4293,22,44,-3.270061054,0.090328054,-0.490408018,0.467248222,65.98283668,0.0088536
423,129.0564,36.4293,23,44,-3.730896525,0.034821934,-0.288312734,0.485242425,68.04676487,0.003784101
423,129.0564,36.4293,24,41,-3.95632458,0.141462289,-0.824913203,0.615376245,69.27414094,0.005519213
424,126.6348,37.4684,1,16,-0.582451048,0.925990927,-1.53939666,0.617418962,72.73035319,0.04512714
424,126.6348,37.4684,2,11,-1.129044883,0.490717567,-1.69877001,0.278788217,76.51773288,0.039435742
424,126.6348,37.4684,3,12,-1.232696543,0.440454815,-0.845343497,0.332060461,85.17153388,0.021662444
424,126.6348,37.4684,4,11,-1.390796538,0.43432445,-1.43773552,0.310607776,85.53034129,0.050421024
424,126.6348,37.4684,5,10,-1.796432961,0.628756494,-1.746810103,0.331518582,84.1135738,0.106830719
424,126.6348,37.4684,6,14,-1.84002099,0.974275717,-2.452333209,0.784220791,87.93098207,0.073639858
424,126.6348,37.4684,7,27,-2.377505256,1.041632754,-1.51450201,0.526500548,85.40800368,0.074952902
424,126.6348,37.4684,8,29,-2.562158465,0.900668341,-0.767511005,0.363960864,84.26806965,0.046764829
424,126.6348,37.4684,9,33,-2.055875053,0.729095401,-0.855832015,0.233872873,85.41308825,0.041031739
424,126.6348,37.4684,10,36,-1.169555918,0.978677477,-1.584691342,0.650557153,81.49021628,0.039043766
424,126.6348,37.4684,11,43,-0.130950201,1.298652093,-2.072179844,1.002910014,73.7604149,0.048021163
424,126.6348,37.4684,12,46,0.173741303,1.606119263,-2.420152097,1.155927758,70.08144341,0.062061726
424,126.6348,37.4684,13,52,0.223181188,1.701577806,-2.521898384,1.206338992,69.92957757,0.04658897
424,126.6348,37.4684,14,48,0.368441433,1.705941757,-2.682824142,1.227011205,66.95395979,0.024206713
424,126.6348,37.4684,15,47,0.707434307,1.433336242,-2.471673141,1.104683931,65.11419313,0.013061263
424,126.6348,37.4684,16,50,0.696214668,1.12564904,-2.025962389,0.985234417,64.70556638,0.006966415
424,126.6348,37.4684,17,53,0.117875612,1.011580308,-1.958581663,0.863182538,67.9517458,0.005056358
424,126.6348,37.4684,18,54,-0.768149008,0.527452601,-1.475728442,0.594428313,71.67756442,0.005430108
424,126.6348,37.4684,19,49,-1.093889234,0.627834546,-1.280635743,0.426149728,75.08254918,0.005886043
424,126.6348,37.4684,20,50,-1.170277089,0.993026919,-1.573019391,0.681764928,75.66008375,0.007699392
424,126.6348,37.4684,21,44,-1.88724932,1.085668972,-1.11503991,0.666760452,76.51567643,0.00845625
424,126.6348,37.4684,22,39,-2.551604308,1.030540418,-0.761053432,0.491791532,77.06941543,0.008840433
424,126.6348,37.4684,23,31,-3.151264149,0.925450205,-0.959917958,0.38344254,76.54805416,0.009363912
424,126.6348,37.4684,24,29,-3.745832714,0.842772014,-0.87533403,0.424751763,77.45412151,0.010413534
425,126.5639,37.4947,1,13,-0.819302841,1.110176942,-1.527869043,0.657659466,72.72665479,0.045303544
425,126.5639,37.4947,2,7,-1.275204925,0.541578289,-1.947015065,0.348810512,78.70059527,0.039913987
425,126.5639,37.4947,3,6,-1.334830203,0.624159564,-1.346788325,0.419881349,86.71325845,0.022168811
425,126.5639,37.4947,4,4,-1.439695434,0.431476974,-1.404128618,0.343075915,85.4310753,0.050094195
425,126.5639,37.4947,5,6,-1.787310933,0.873960614,-1.887925844,0.466266731,84.74343292,0.104581262
425,126.5639,37.4947,6,8,-1.894896081,1.297076039,-2.413244591,0.846753008,87.05576438,0.072372778
425,126.5639,37.4947,7,14,-2.488181059,1.233697266,-1.385712935,0.54909928,85.77679263,0.073182457
425,126.5639,37.4947,8,18,-2.629308343,1.081977836,-0.969630493,0.441379241,85.39630739,0.046228579
425,126.5639,37.4947,9,21,-2.103849682,0.88974609,-0.841869519,0.2670497,85.16112565,0.04042884
425,126.5639,37.4947,10,25,-1.165406617,1.131941508,-1.724125879,0.70133981,81.54639118,0.038531086
425,126.5639,37.4947,11,28,-0.135800055,1.537895984,-2.280906407,1.06789817,74.05760606,0.04803558
425,126.5639,37.4947,12,34,0.129035014,1.728793967,-2.74335922,1.20924162,71.06735345,0.061406902
425,126.5639,37.4947,13,36,0.191138734,1.939747632,-2.618091012,1.255588624,70.66609284,0.045829066
425,126.5639,37.4947,14,33,0.311099628,1.927973381,-2.81908303,1.278774846,67.91096752,0.023894231
425,126.5639,37.4947,15,32,0.625531491,1.587094465,-2.573097914,1.154270954,65.94201039,0.013005105
425,126.5639,37.4947,16,34,0.53462041,1.335372127,-2.122317388,1.042508885,66.09945889,0.00697846
425,126.5639,37.4947,17,37,-0.005903996,1.170411204,-1.946489873,0.910403779,68.96334765,0.005159566
425,126.5639,37.4947,18,37,-0.893609137,0.665362745,-1.574206166,0.646860277,72.51893707,0.005523256
425,126.5639,37.4947,19,35,-1.220853054,0.79262342,-1.163161323,0.437781654,75.97247493,0.005993561
425,126.5639,37.4947,20,33,-1.356495921,1.12564413,-1.698956838,0.751264632,75.85731419,0.007752361
425,126.5639,37.4947,21,31,-2.09950024,1.326481322,-1.356719977,0.735567444,76.73403153,0.008513541
425,126.5639,37.4947,22,26,-2.758010129,1.288185432,-1.096026776,0.574356018,77.20196914,0.008913619
425,126.5639,37.4947,23,19,-3.419552381,1.125034351,-1.09101092,0.448337543,77.05997813,0.009450393
425,126.5639,37.4947,24,19,-4.007841097,1.016006381,-0.957447143,0.465120854,77.93967593,0.010484098
426,126.6436,37.474,1,22,-0.616472942,0.885159127,-1.487592646,0.602457218,72.98838378,0.045016341
426,126.6436,37.474,2,14,-1.178829559,0.465876739,-1.583881247,0.250335332,76.49696902,0.039416717
426,126.6436,37.474,3,12,-1.26156955,0.410418169,-0.780728172,0.309083857,84.95446649,0.021631369
426,126.6436,37.474,4,11,-1.42482023,0.421075868,-1.362237744,0.285083122,85.68668051,0.050615579
426,126.6436,37.474,5,9,-1.857404543,0.596237671,-1.618272842,0.291853545,84.31909503,0.107327259
426,126.6436,37.474,6,13,-1.869693661,0.920364095,-2.347977435,0.756617012,87.9618399,0.073840593
426,126.6436,37.474,7,23,-2.410477703,1.001122424,-1.476197548,0.507753219,85.29017956,0.075109919
426,126.6436,37.474,8,30,-2.615905433,0.860545237,-0.717970315,0.338969481,84.1385768,0.046725018
426,126.6436,37.474,9,29,-2.08685955,0.700935568,-0.814000575,0.212014044,85.28980096,0.041003829
426,126.6436,37.474,10,36,-1.183607634,0.946467349,-1.544461516,0.635099339,81.34078524,0.038977751
426,126.6436,37.474,11,43,-0.148647597,1.250614439,-2.026972801,0.992323478,73.76189682,0.047962523
426,126.6436,37.474,12,45,0.162362295,1.571503475,-2.362878353,1.147232515,70.04386778,0.062071134
426,126.6436,37.474,13,48,0.218033627,1.654728873,-2.482865987,1.196539627,69.89251387,0.046654869
426,126.6436,37.474,14,53,0.369743268,1.666493385,-2.64553404,1.216226209,66.82375845,0.024198079
426,126.6436,37.474,15,51,0.717502331,1.392161144,-2.430656819,1.095087019,65.07971575,0.013062834
426,126.6436,37.474,16,47,0.704505388,1.094179443,-2.00616965,0.978154649,64.62224965,0.006968227
426,126.6436,37.474,17,52,0.125091574,0.987306417,-1.928545489,0.852475544,67.89219476,0.005044588
426,126.6436,37.474,18,53,-0.77811336,0.497434739,-1.437461135,0.580164827,71.67043863,0.005426781
426,126.6436,37.474,19,51,-1.114524574,0.58887825,-1.247903683,0.412324816,75.12951017,0.0058698
426,126.6436,37.474,20,49,-1.189280243,0.957194065,-1.531950569,0.663154472,75.75969846,0.007694255
426,126.6436,37.474,21,45,-1.920923097,1.038534097,-1.090032051,0.647822195,76.67089489,0.008442154
426,126.6436,37.474,22,41,-2.590741592,0.988360492,-0.730111644,0.469756695,77.19459568,0.008812806
426,126.6436,37.474,23,33,-3.193606575,0.878007702,-0.937672533,0.364712618,76.6290547,0.009323949
426,126.6436,37.474,24,28,-3.788255895,0.79825216,-0.852340037,0.410052098,77.57892885,0.010371249
427,126.6498,37.4639,1,19,-0.535038332,0.883997234,-1.539862988,0.610819511,72.76861835,0.045083
427,126.6498,37.4639,2,14,-1.097077455,0.476979201,-1.641760512,0.267063024,76.07892614,0.039346216
427,126.6498,37.4639,3,11,-1.214551935,0.403330097,-0.764824279,0.319157841,84.81467033,0.02156218
427,126.6498,37.4639,4,12,-1.385429703,0.429704674,-1.446816337,0.306813756,85.62999484,0.050478525
427,126.6498,37.4639,5,9,-1.815794401,0.580817185,-1.670307325,0.299971407,84.09853536,0.107330263
427,126.6498,37.4639,6,12,-1.830552479,0.906781307,-2.444317747,0.770329792,88.1057622,0.073922625
427,126.6498,37.4639,7,21,-2.350342836,0.997334768,-1.545710862,0.52484262,85.300647,0.07533602
427,126.6498,37.4639,8,31,-2.550719869,0.859550308,-0.736368024,0.350461136,84.03295028,0.046875319
427,126.6498,37.4639,9,31,-2.046076827,0.697861891,-0.857889297,0.230977452,85.38951573,0.041152573
427,126.6498,37.4639,10,39,-1.172026185,0.946124541,-1.552995583,0.640612947,81.42323869,0.039144351
427,126.6498,37.4639,11,45,-0.136477072,1.247893335,-2.024956103,0.990102404,73.71412357,0.048003651
427,126.6498,37.4639,12,54,0.180771369,1.584052054,-2.347665642,1.145426593,69.86318448,0.06219392
427,126.6498,37.4639,13,53,0.224492568,1.659863839,-2.496408764,1.196634077,69.76428302,0.046756236
427,126.6498,37.4639,14,56,0.378154927,1.661520625,-2.648658837,1.215910119,66.73999893,0.024272608
427,126.6498,37.4639,15,49,0.719451166,1.399910008,-2.451512083,1.094977018,64.91565898,0.013075273
427,126.6498,37.4639,16,50,0.722056078,1.083191849,-2.003561771,0.974243445,64.41640548,0.006966833
427,126.6498,37.4639,17,51,0.136388696,0.978038783,-1.960237991,0.853435234,67.73448386,0.005036214
427,126.6498,37.4639,18,54,-0.743219899,0.49747477,-1.464363003,0.585494441,71.48091694,0.005413001
427,126.6498,37.4639,19,55,-1.074548206,0.591460017,-1.305183073,0.424049947,74.89513489,0.005863992
427,126.6498,37.4639,20,54,-1.137778594,0.96280642,-1.5546839,0.668294576,75.59372118,0.007690041
427,126.6498,37.4639,21,48,-1.845620899,1.034386817,-1.077409643,0.652383928,76.45163706,0.008444608
427,126.6498,37.4639,22,44,-2.510570448,0.978626176,-0.70885697,0.476360407,77.02343207,0.008823438
427,126.6498,37.4639,23,35,-3.094026641,0.881569966,-0.945112433,0.373023043,76.39843772,0.009342284
427,126.6498,37.4639,24,33,-3.693651536,0.802124113,-0.875281529,0.418839838,77.29952271,0.01039472
428,126.7243,37.5,1,19,-0.658855134,0.571751224,-1.164963125,0.507919823,74.33525508,0.044251042
428,126.7243,37.5,2,11,-1.337113616,0.277550041,-0.792677596,0.071346233,75.57420969,0.039144409
428,126.7243,37.5,3,12,-1.351592707,0.193250224,-0.500578279,0.178554079,82.4300866,0.021258477
428,126.7243,37.5,4,11,-1.583350512,0.323737618,-0.927762757,0.143003018,86.5013375,0.051800632
428,126.7243,37.5,5,9,-2.254499461,0.312970597,-0.614262058,-0.022003159,85.648737,0.111270851
428,126.7243,37.5,6,11,-1.980548179,0.488295721,-1.542297905,0.554243138,88.02686052,0.075556838
428,126.7243,37.5,7,20,-2.477359648,0.674092752,-1.216794747,0.403987187,84.1319594,0.076689485
428,126.7243,37.5,8,25,-2.842393083,0.556439755,-0.462024552,0.183827985,82.77837283,0.046641256
428,126.7243,37.5,9,27,-2.170646045,0.501984118,-0.606437856,0.107465452,83.66105738,0.04102005
428,126.7243,37.5,10,33,-1.258261562,0.707038446,-1.228860192,0.538719216,79.86454337,0.038693341
428,126.7243,37.5,11,38,-0.270935665,0.920815671,-1.5515287,0.911700011,73.38769617,0.047519783
428,126.7243,37.5,12,47,0.093611844,1.376778397,-1.761300564,1.077945387,69.28781063,0.062369515
428,126.7243,37.5,13,49,0.186491834,1.3503405,-2.087016054,1.119692907,69.04859829,0.047389253
428,126.7243,37.5,14,51,0.400045278,1.422556063,-2.234157108,1.131435986,65.38984408,0.02428007
428,126.7243,37.5,15,46,0.787036894,1.144482963,-2.00741038,1.020104368,64.29814432,0.013109905
428,126.7243,37.5,16,48,0.755397761,0.894217149,-1.706276895,0.917800011,63.65046789,0.006986184
428,126.7243,37.5,17,50,0.183530483,0.82581281,-1.616007307,0.768354046,67.06975329,0.004939619
428,126.7243,37.5,18,54,-0.755356508,0.284302538,-1.17870442,0.486540032,70.94471982,0.00537967
428,126.7243,37.5,19,55,-1.17006186,0.281940492,-1.109552914,0.337853269,74.79904699,0.005728628
428,126.7243,37.5,20,54,-1.187192436,0.692096351,-1.325885931,0.539823255,75.83004088,0.007647141
428,126.7243,37.5,21,49,-1.96779912,0.654677705,-1.039982793,0.513743901,77.10546553,0.008331572
428,126.7243,37.5,22,47,-2.644377161,0.658032732,-0.604923257,0.319981347,77.41647192,0.008603388
428,126.7243,37.5,23,42,-3.213454416,0.515507154,-0.841491131,0.25074026,76.37579871,0.009024831
428,126.7243,37.5,24,31,-3.810090699,0.430719551,-0.788709791,0.323569343,77.5980289,0.010060987
429,126.6614,37.602,1,16,-1.416551246,0.607044443,-0.99713688,0.465657079,75.8823088,0.043773301
429,126.6614,37.602,2,14,-2.170369045,0.236952822,-0.61777136,-0.018045853,79.04213419,0.039972653
429,126.6614,37.602,3,10,-1.777636374,0.256058134,-0.602788956,0.125436266,83.31546357,0.022031302
429,126.6614,37.602,4,9,-1.968643864,0.274821996,-0.421655971,-0.021063315,85.2374949,0.052795929
429,126.6614,37.602,5,6,-2.517739909,0.467986421,-0.815093479,0.027738902,85.34109,0.110198715
429,126.6614,37.602,6,8,-2.423366845,0.622938123,-1.169152374,0.449947994,86.19883396,0.074300473
